0,1,2,3
Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
0.0263339,0.9669283154614721,7100,7101
0.02887259,0.9684148486479959,7150,7151
0.029048182,0.9660534284482287,7200,7201
0.032099653,0.968405239765335,7250,7251
0.026348097,0.9668829437946928,7300,7301
0.027831921,0.9662276083489374,7350,7351
0.02926541,0.9649573629516244,7400,7401
0.036759958,0.9652727812026898,7450,7451
0.029189672,0.9671661463236652,7500,7501
0.024787325,0.96683021536997,7550,7551
0.026813645,0.9662654485270684,7600,7601
0.027805097,0.9663609509368525,7650,7651
0.028538195,0.9657159297094438,7700,7701
0.027219996,0.9686228788435343,7750,7751
0.031973492,0.9633508306338484,7800,7801
0.029304437,0.9679109052543117,7850,7851
0.031565674,0.9646395167480866,7900,7901
0.024752611,0.9661897963408799,7950,7951
0.026533458,0.9669395497778348,8000,8001
0.024258077,0.965591646948762,8050,8051
0.026238015,0.9639794663319055,8100,8101
0.024309464,0.9669273979636771,8150,8151
0.031109981,0.9659143919332915,8200,8201
0.02512487,0.9654975911029594,8250,8251
0.028101088,0.9670401969896688,8300,8301
0.025368633,0.9655629545135447,8350,8351
0.023812454,0.9686554161067878,8400,8401
0.02778529,0.9663716125697095,8450,8451
0.027757643,0.9686953098208512,8500,8501
0.025858358,0.9669915683437629,8550,8551
0.02714544,0.9694010581110499,8600,8601
0.018439583,0.967664812611608,8650,8651
0.025751054,0.9674672982842736,8700,8701
0.028890405,0.9679357569461661,8750,8751
0.030869605,0.9681234056223149,8800,8801
0.033725716,0.9672799177030724,8850,8851
0.033392563,0.9667886091314789,8900,8901
0.031166641,0.9650117750880041,8950,8951
0.031299077,0.9659637092778208,9000,9001
0.023425868,0.9649951761560963,9050,9051
0.027914088,0.9650957889051051,9100,9101
0.027558558,0.9663340613374909,9150,9151
0.035872012,0.966872132464953,9200,9201
0.02326353,0.9688197569534248,9250,9251
0.02667662,0.9682500633379306,9300,9301
0.021016221,0.968988999966205,9350,9351
0.033805564,0.9671394999873411,9400,9401
0.020813089,0.9678285685065138,9450,9451
0.022819087,0.9675239249890075,9500,9501
0.027759409,0.9679116300041977,9550,9551
0.02941139,0.9654952702292114,9600,9601
0.029601162,0.9696159971893792,9650,9651
0.021540174,0.9694603408156681,9700,9701
0.02411719,0.9690872793676836,9750,9751
0.023329005,0.9658738307995255,9800,9801
0.023056021,0.9669479277958071,9850,9851
0.019425407,0.9683602555439536,9900,9901
0.024207342,0.9658301764822466,9950,9951
